edges h_den h_den_train h_den_val h_den_test h_edge h_node h_norm degree density train_acc test_acc val_acc train_acc_std test_acc_std val_acc_std
76002 0.505892276763916 0.5048898458480835 0.5057203769683838 0.5042929649353027 0.43583065271377563 0.5396336317062378 0.27424728870391846 33.378129117259554 0.015695758126471438 0.8565934065934065 0.6241228070175439 0.6469135802469135 0.012976549145727745 0.0052814011310492225 0.004183251215905882
78002 0.5058959722518921 0.504887580871582 0.5056124925613403 0.5044441819190979 0.43004024028778076 0.5400921702384949 0.2672653794288635 34.25647782169521 0.01603583712118876 0.8384615384615385 0.6293859649122806 0.6395061728395062 0.03287533033330019 0.010743376064838488 0.01149320168211435
80002 0.5059444308280945 0.504977285861969 0.5056366920471191 0.5045369267463684 0.42448940873146057 0.5384862422943115 0.26055672764778137 35.13482652613087 0.01644700188930211 0.8406593406593407 0.6214912280701754 0.642798353909465 0.025245510534963742 0.008988553303473312 0.009333896206421931
82002 0.5059722065925598 0.5049901008605957 0.5054701566696167 0.5044676065444946 0.4192580580711365 0.5371309518814087 0.25411635637283325 36.01317523056653 0.01684288965999143 0.8239926739926741 0.6236842105263157 0.6345679012345679 0.023927223873493202 0.007691086805592175 0.008377740183595338
84002 0.5059893131256104 0.5049638748168945 0.5054987668991089 0.5043976902961731 0.41439488530158997 0.5357828736305237 0.248174250125885 36.8915239350022 0.017253681827499333 0.8243589743589743 0.6149122807017544 0.6395061728395063 0.015932486974944576 0.008577897901582449 0.005077299183353038
86002 0.5060089826583862 0.5049365758895874 0.5053892731666565 0.5043182373046875 0.40957188606262207 0.5357919931411743 0.24230530858039856 37.76987263943786 0.017616537857264296 0.8261904761904761 0.6166666666666666 0.6397805212620028 0.013449385259297024 0.005676394344537227 0.004810885573868336
88002 0.5060518383979797 0.5050625205039978 0.5052721500396729 0.5042613744735718 0.4051271378993988 0.5338231325149536 0.23674994707107544 38.648221343873516 0.018009909318074373 0.8146520146520146 0.613157894736842 0.6362139917695473 0.012764792572676044 0.003669561519886311 0.002453846888888671
90002 0.506088137626648 0.5050983428955078 0.5050855875015259 0.5042139887809753 0.4006355404853821 0.5322860479354858 0.231128990650177 39.52657004830918 0.01841921613651201 0.8054945054945056 0.618421052631579 0.6318244170096022 0.007759604455792971 0.013339391513811909 0.003443045376683427
92002 0.5061191916465759 0.5051753520965576 0.5049300193786621 0.5041452050209045 0.39662182331085205 0.5323840975761414 0.22597365081310272 40.40491875274484 0.01876056533326808 0.819047619047619 0.6236842105263157 0.634567901234568 0.006163486692477513 0.0065054372693821635 0.002844504986739058
94002 0.5060962438583374 0.5051287412643433 0.5048664808273315 0.5041923522949219 0.39290651679039 0.5305933952331543 0.22094884514808655 41.2832674571805 0.01916839484421932 0.825091575091575 0.6179824561403509 0.6318244170096022 0.01394830239169214 0.007173432997279026 0.0020803499160635553
96002 0.5061439275741577 0.5051653981208801 0.504766583442688 0.504156231880188 0.38920024037361145 0.5294265747070312 0.21651725471019745 42.16161616161616 0.019576224355170563 0.8232600732600733 0.6245614035087719 0.6326474622770919 0.01295067364810527 0.003603437878323449 0.0036807703333329683
98002 0.5061858892440796 0.5052614808082581 0.5046102404594421 0.5042276382446289 0.3856655955314636 0.5289583802223206 0.21223369240760803 43.039964866051825 0.019948005972881037 0.8186813186813187 0.6114035087719298 0.6400548696844994 0.005417655479028933 0.016658007907748164 0.0034430453766834536
100002 0.5061812996864319 0.5053395628929138 0.5046118497848511 0.5041909217834473 0.3821123540401459 0.5273407697677612 0.2076129913330078 43.918313570487484 0.020355099827555043 0.8305860805860805 0.6232456140350877 0.6408779149519891 0.013812365502745748 0.005884389414473099 0.0006134617222221451
102002 0.5061267614364624 0.5054347515106201 0.5045331120491028 0.5041996240615845 0.3791494071483612 0.5260387063026428 0.2037692815065384 44.79666227492314 0.02076219368222905 0.8206959706959707 0.6258771929824561 0.638957475994513 0.005948857790810123 0.0036695615198863076 0.002254002294259929
104002 0.5060784220695496 0.50547194480896 0.504534125328064 0.5041331648826599 0.3765312135219574 0.5257452726364136 0.20033788681030273 45.6750109793588 0.02115019890972821 0.821062271062271 0.6298245614035087 0.6400548696844993 0.006364304158935552 0.003252718634691083 0.0035770657916063915
106002 0.5060015320777893 0.5055526494979858 0.5044301152229309 0.5041577816009521 0.3732382357120514 0.5247465372085571 0.19606302678585052 46.55335968379447 0.021537496276724785 0.8254578754578754 0.6241228070175439 0.6417009602194786 0.008531732380111462 0.005925112318467668 0.002034622355856126
108002 0.5059042572975159 0.5056240558624268 0.504382312297821 0.504122793674469 0.37014129757881165 0.5236831903457642 0.19208140671253204 47.43170838823013 0.021924087223771767 0.8181318681318681 0.6328947368421053 0.6463648834019204 0.007400038040599622 0.005048624751412878 0.0036807703333329683
110002 0.5058299899101257 0.5055603384971619 0.5043581128120422 0.5040078163146973 0.3674660623073578 0.5240335464477539 0.1885310411453247 48.31005709266579 0.022269838319864375 0.8219780219780219 0.6285087719298246 0.642798353909465 0.008129062645118009 0.007997623916144945 0.003706243096325436
112002 0.5057587623596191 0.5056321024894714 0.5043268799781799 0.5039633512496948 0.36485064029693604 0.522578775882721 0.1849762499332428 49.18840579710145 0.02265434615870057 0.8159340659340659 0.6254385964912281 0.642798353909465 0.0048022383157973435 0.007173432997278986 0.0020803499160635184
114002 0.5056866407394409 0.5056385397911072 0.5042441487312317 0.503894567489624 0.362397164106369 0.5216187834739685 0.18162526190280914 50.06675450153711 0.02303815374666559 0.8228937728937729 0.6271929824561403 0.6433470507544581 0.0077325391328148755 0.008057532048628862 0.002566294503960187
116002 0.5056182146072388 0.5056900382041931 0.5042722821235657 0.503826379776001 0.3600972294807434 0.5204310417175293 0.17858800292015076 50.94510320597277 0.02344232479185191 0.8225274725274726 0.6342105263157896 0.6444444444444445 0.009569487529386978 0.005000769408329551 0.00203462235585616
118002 0.5055545568466187 0.5056411027908325 0.5041826963424683 0.5039787292480469 0.35816341638565063 0.5201327800750732 0.17597335577011108 51.82345191040843 0.023825070414004057 0.818864468864469 0.6293859649122808 0.6430727023319616 0.01084304770374776 0.008350628405552521 0.0017885328958031949
120002 0.5055046677589417 0.5057180523872375 0.5041463375091553 0.5039324760437012 0.35611072182655334 0.5194810628890991 0.17302456498146057 52.701800614844096 0.024207119114389237 0.8175824175824176 0.6350877192982457 0.6436213991769548 0.01070684754803221 0.00829283789525833 0.0026385986367175687
122002 0.5054726600646973 0.5057675242424011 0.504035234451294 0.503899872303009 0.35443681478500366 0.5187606811523438 0.1707136332988739 53.580149319279755 0.02458847230698164 0.8164835164835165 0.6328947368421053 0.6436213991769548 0.011485283586163467 0.00799762391614496 0.0011476817922278166
124002 0.5053889155387878 0.5056969523429871 0.5039287805557251 0.5038062334060669 0.35244593024253845 0.5175153613090515 0.16784143447875977 54.458498023715414 0.024991555409012454 0.8210622710622711 0.6407894736842105 0.6422496570644718 0.012072639925038124 0.01195125139775325 0.0029738660341123114
126002 0.5053297877311707 0.5056315660476685 0.5040119886398315 0.5037398338317871 0.35061347484588623 0.5166218280792236 0.16525724530220032 55.33684672815107 0.025394638511043267 0.8225274725274725 0.6324561403508773 0.6425240054869684 0.011894190854663518 0.011870498774319603 0.0024918932955534704
128002 0.5053185224533081 0.5055915713310242 0.5040894150733948 0.5036875605583191 0.34883826971054077 0.5163694620132446 0.16296038031578064 56.21519543258674 0.025774574263039918 0.8139194139194139 0.6342105263157896 0.6403292181069958 0.007941202706475678 0.009094930418126167 0.0026385986367175947
130002 0.5052677989006042 0.5055260062217712 0.5040753483772278 0.5036430358886719 0.3467331528663635 0.5152485370635986 0.1600247621536255 57.0935441370224 0.02615381829813687 0.8111721611721612 0.6350877192982456 0.6392318244170097 0.0052765056010578 0.009121330852230452 0.005132589007920323
132002 0.5052140355110168 0.5054798722267151 0.5039532780647278 0.5035341382026672 0.34523719549179077 0.5144096612930298 0.15777769684791565 57.97189284145806 0.026556178543335203 0.7981684981684982 0.6271929824561404 0.6362139917695473 0.01678099498214582 0.01429649650263736 0.0026385986367176177
134002 0.5051622986793518 0.5053895115852356 0.5039166808128357 0.5034387707710266 0.3435918688774109 0.5138614177703857 0.15540367364883423 58.85024154589372 0.026910236822615185 0.8192307692307692 0.6399122807017543 0.6425240054869684 0.007732539132814817 0.009483222943175287 0.004069244711712293
136002 0.5050963759422302 0.5053182244300842 0.5038131475448608 0.5034139156341553 0.3419508635997772 0.5130946040153503 0.15297067165374756 59.72859025032938 0.027287414106101537 0.8115384615384615 0.6337719298245614 0.6436213991769548 0.013788058637447169 0.012692803621480502 0.0028112347780409968
138002 0.5050944089889526 0.505387544631958 0.5037161707878113 0.5033581256866455 0.3406762182712555 0.5127478837966919 0.15089643001556396 60.60693895476504 0.02763915008842397 0.8007326007326008 0.631578947368421 0.6406035665294925 0.00711108742062902 0.010517174393229668 0.002909904449327356
140002 0.5050550103187561 0.5053524374961853 0.5036054849624634 0.5032734870910645 0.3392380177974701 0.5120453834533691 0.148651584982872 61.4852876592007 0.02803971167576943 0.8073260073260073 0.6359649122807018 0.6417009602194786 0.012482460960724352 0.011289068137047152 0.0026385986367176116
142002 0.5050407648086548 0.5053431987762451 0.5035626888275146 0.5031862854957581 0.33793890476226807 0.511935293674469 0.14675936102867126 62.36363636363637 0.02841483473604591 0.8058608058608059 0.6346491228070176 0.6392318244170097 0.010931626727393206 0.014262818018867633 0.0009699681497757941
144002 0.5049994587898254 0.5052577257156372 0.5035244226455688 0.5030961036682129 0.3366481065750122 0.5109972953796387 0.14463581144809723 63.241985068072026 0.028815038039323976 0.8018315018315019 0.624122807017544 0.6362139917695473 0.010572858899173341 0.01092096455963925 0.0020346223558561746
146002 0.5049550533294678 0.5052956342697144 0.5034275054931641 0.5031343102455139 0.33554336428642273 0.5103560090065002 0.1429087072610855 64.12033377250769 0.029215241342602043 0.7941391941391942 0.6201754385964912 0.6375857338820301 0.00898183138112765 0.007659758419549558 0.0026385986367175947
148002 0.5049546360969543 0.5052876472473145 0.5034503936767578 0.5030181407928467 0.33492788672447205 0.5099667310714722 0.14156082272529602 64.99868247694334 0.029615444645880108 0.8025641025641026 0.6324561403508773 0.6397805212620027 0.007051876669662466 0.010471347707292408 0.0028445049867390523
150002 0.5049285888671875 0.5051897168159485 0.5034675002098083 0.5029380917549133 0.33407557010650635 0.5094476938247681 0.14012493193149567 65.87703118137901 0.03001564794915817 0.7972527472527472 0.6228070175438597 0.642798353909465 0.016286469772994965 0.009558988911273424 0.004810885573868374
152002 0.50492262840271 0.50513756275177 0.503473162651062 0.5028439164161682 0.3334956169128418 0.5098249316215515 0.13875609636306763 66.75537988581466 0.030334380254813425 0.8075091575091575 0.6298245614035088 0.6425240054869684 0.020295817109443344 0.011850224636935367 0.004712088899126906
154002 0.5048772096633911 0.5051406621932983 0.5034002065658569 0.502795398235321 0.3327619135379791 0.5098000764846802 0.13733819127082825 67.63372859025033 0.03070607095004147 0.8067765567765569 0.6320175438596491 0.6408779149519891 0.0054945054945054195 0.006830005044911189 0.0026385986367175947
156002 0.5048311352729797 0.5049969553947449 0.50350421667099 0.5027159452438354 0.3322265148162842 0.5092893838882446 0.13605248928070068 68.512077294686 0.031104845913354176 0.8095238095238095 0.6337719298245614 0.6417009602194788 0.005969965572529872 0.011182060336826274 0.0015026681961733087
158002 0.5048108696937561 0.5049049854278564 0.5035067796707153 0.5027422904968262 0.33117303252220154 0.5086114406585693 0.134404718875885 69.39042599912165 0.03150362087666688 0.8069597069597071 0.6355263157894737 0.6436213991769548 0.007808085621718689 0.003603437878323469 0.0015026681961732783
160002 0.5047996044158936 0.5048421621322632 0.5034538507461548 0.5026807188987732 0.3304583728313446 0.5077314972877502 0.13303788006305695 70.26877470355731 0.03187392426850258 0.8053113553113553 0.631578947368421 0.6425240054869684 0.004420336405182096 0.006393587603997041 0.0026740176528968476
162002 0.504806637763977 0.504835307598114 0.5035168528556824 0.5025978088378906 0.32962554693222046 0.5067257285118103 0.1315702348947525 71.14712340799298 0.03227234334162045 0.8060439560439561 0.6285087719298245 0.6422496570644719 0.007699935168343572 0.008436571956873388 0.002973866034112311
164002 0.504824697971344 0.5049101710319519 0.5034840703010559 0.5026686191558838 0.3290203809738159 0.5061386823654175 0.130401611328125 72.02547211242863 0.03267076241473832 0.8054945054945056 0.6307017543859649 0.640329218106996 0.003009464601676677 0.007371814172794576 0.0011476817922277767
166002 0.5048102140426636 0.5048975348472595 0.5033662915229797 0.502683699131012 0.32814061641693115 0.5063883066177368 0.12903481721878052 72.9038208168643 0.03301022151182607 0.8031135531135531 0.6162280701754386 0.642798353909465 0.007354568866396082 0.004652018297279932 0.0020803499160635076
168002 0.504796028137207 0.504869818687439 0.503295361995697 0.5026617646217346 0.3275318145751953 0.5066629648208618 0.12782111763954163 73.78216952129996 0.03334841934344096 0.8087912087912088 0.630701754385965 0.6395061728395062 0.006710648703502239 0.012654857935310066 0.0036807703333330203
170002 0.5047861933708191 0.5048366189002991 0.5032052993774414 0.5026715993881226 0.32685497403144836 0.5059499740600586 0.12658537924289703 74.66051822573561 0.033745419609431136 0.8065934065934066 0.6293859649122807 0.6381344307270234 0.011015688010033383 0.007436765332374229 0.0024538468888886367
172002 0.5047436356544495 0.5047706365585327 0.5031227469444275 0.5026294589042664 0.3262868821620941 0.5056288838386536 0.1255369931459427 75.53886693017128 0.03414241987542132 0.8064102564102564 0.6285087719298247 0.6367626886145404 0.012037858406706943 0.012071367495195533 0.0026385986367176116
174002 0.50473552942276 0.5047499537467957 0.5031614899635315 0.5025352835655212 0.3255249857902527 0.5050356984138489 0.12423127889633179 76.41721563460693 0.034508663756601686 0.8108058608058608 0.631578947368421 0.6373113854595336 0.02046247419134671 0.01315789473684209 0.004810885573868345
176002 0.5047779679298401 0.5049305558204651 0.5031155943870544 0.5024185180664062 0.32482585310935974 0.5039769411087036 0.12320086359977722 77.2955643390426 0.03490531050499081 0.798901098901099 0.6298245614035088 0.6315500685871057 0.013821469556575785 0.012347094965139698 0.002844504986739063
178002 0.5047523379325867 0.5049151182174683 0.5030999183654785 0.5022928714752197 0.32410871982574463 0.5037456750869751 0.1220145970582962 78.17391304347827 0.035270535840604335 0.800915750915751 0.6254385964912281 0.6334705075445817 0.015041748893353248 0.015919904748141714 0.006088433750664527
180002 0.5047312378883362 0.5049000978469849 0.5029700398445129 0.502177894115448 0.3235741853713989 0.5034758448600769 0.12101219594478607 79.05226174791392 0.03563509748862461 0.7976190476190476 0.6223684210526316 0.6323731138545952 0.010815944881884376 0.006085279353294556 0.0038798725991031663
182002 0.5046963095664978 0.5048667192459106 0.502918541431427 0.5021238923072815 0.32306239008903503 0.5027210712432861 0.11999459564685822 79.93061045234958 0.036031038616930126 0.7996336996336997 0.6280701754385964 0.6345679012345679 0.00825192697880508 0.014262818018867642 0.004712088899126964
184002 0.5046653747558594 0.5048168897628784 0.5028849840164185 0.5021360516548157 0.3225182294845581 0.5021581649780273 0.11884807050228119 80.80895915678525 0.03642697974523564 0.8097069597069597 0.6394736842105264 0.6337448559670782 0.009120805566292101 0.01000153881665909 0.0025662945039601724
186002 0.5046474933624268 0.5047908425331116 0.5028051733970642 0.5020612478256226 0.32227611541748047 0.5018420219421387 0.11804892867803574 81.6873078612209 0.03682292087354116 0.8047619047619048 0.6403508771929824 0.634567901234568 0.012155709528238162 0.008907936847188574 0.0038310672273714737
188002 0.5045980215072632 0.5047792196273804 0.5027115941047668 0.5019451379776001 0.321858286857605 0.5013267397880554 0.1170339286327362 82.56565656565657 0.03721886200184667 0.8087912087912089 0.6355263157894736 0.635116598079561 0.025132316326614543 0.015303812563480632 0.002743484224965717
190002 0.5046488642692566 0.5047826170921326 0.502791702747345 0.50197434425354 0.32140713930130005 0.5007203221321106 0.11629359424114227 83.44400527009223 0.03761480313015218 0.780952380952381 0.6228070175438596 0.6301783264746229 0.009743176614117464 0.016040283813955895 0.003577065791606385
192002 0.5046733021736145 0.5048089623451233 0.502721905708313 0.5019113421440125 0.32084041833877563 0.5004076957702637 0.11545199155807495 84.32235397452789 0.0380107442584577 0.7831501831501831 0.6241228070175439 0.6257887517146777 0.00338951566361203 0.011562654672336898 0.00225400229425996
194002 0.5046343207359314 0.5048090219497681 0.5026748180389404 0.5018556118011475 0.3203369081020355 0.5001304149627686 0.11435594409704208 85.20070267896355 0.038406685386763215 0.7946886446886448 0.6236842105263157 0.6277091906721536 0.006190638747676038 0.010001538816659083 0.002295363584455593
196002 0.5046401023864746 0.5047370791435242 0.5027461051940918 0.501908540725708 0.319802850484848 0.49962732195854187 0.11338979750871658 86.0790513833992 0.03880262651506873 0.7884615384615384 0.6219298245614036 0.6277091906721536 0.0080095493061062 0.01409321843250842 0.0030053363923465567
198002 0.5046327710151672 0.5047755837440491 0.502717137336731 0.5018059611320496 0.3195321261882782 0.4992661774158478 0.11273816227912903 86.95740008783487 0.03919856764337424 0.7860805860805861 0.6258771929824561 0.6277091906721537 0.005667307123357416 0.005925112318467668 0.002491893295553489
200002 0.5045974850654602 0.5047954320907593 0.5026624202728271 0.501729428768158 0.31929680705070496 0.49871936440467834 0.11205841600894928 87.83574879227054 0.039594508771679755 0.8045787545787546 0.6328947368421053 0.629355281207133 0.021695760735518085 0.01681604343217617 0.002973866034112311
