edges h_den h_edge h_node h_norm degree density acc std
10002 0.501672089099884 0.7150569558143616 0.5365579724311829 0.622800350189209 4.39262187088274 0.003099077527133195 0.6219298245614036 0.012559492160768772
10402 0.5017071962356567 0.7167852520942688 0.5370087027549744 0.6222635507583618 4.568291611769872 0.0031768719325411007 0.6241228070175439 0.010001538816659081
10802 0.5017614364624023 0.7187557816505432 0.5417567491531372 0.6224929094314575 4.743961352657005 0.0032414589866314575 0.6214912280701754 0.010121035753696803
11202 0.5018075704574585 0.7218353748321533 0.5482764840126038 0.6243337988853455 4.919631093544137 0.003281910293280082 0.6263157894736843 0.008292837895258347
11602 0.5018817782402039 0.726598858833313 0.552484929561615 0.6278817653656006 5.095300834431269 0.003355370849167375 0.6219298245614036 0.009758155904073263
12002 0.5019340515136719 0.7313781380653381 0.5542693734169006 0.6300716400146484 5.270970575318401 0.003434019164356243 0.6289473684210527 0.011951251397753255
12402 0.5019927620887756 0.7350427508354187 0.5560761094093323 0.6319263577461243 5.446640316205533 0.0035108081482907384 0.6285087719298246 0.011458202173344858
12802 0.5020497441291809 0.7373847961425781 0.5582273602485657 0.6324403882026672 5.622310057092665 0.0035819909960576276 0.6258771929824561 0.005925112318467676
13202 0.5020840764045715 0.7398879528045654 0.5580505132675171 0.6319800615310669 5.797979797979798 0.003674448637876713 0.6267543859649123 0.011951251397753269
13602 0.502147376537323 0.7431259751319885 0.5607994198799133 0.6332699656486511 5.97364953886693 0.003738296181232335 0.625 0.016773090505239455
14002 0.5021872520446777 0.7458934783935547 0.561953067779541 0.6336003541946411 6.149319279754063 0.00382413459905033 0.6276315789473685 0.0032527186346910566
14402 0.5022556185722351 0.7483682632446289 0.562869131565094 0.634084939956665 6.324989020641195 0.003912904324843329 0.6293859649122808 0.012308083509124816
14802 0.5023050904273987 0.7496284246444702 0.5644370317459106 0.6336056590080261 6.500658761528327 0.0039882502622997995 0.6223684210526317 0.010448358990852297
15202 0.5023362636566162 0.7521378993988037 0.5651411414146423 0.6342654228210449 6.676328502415459 0.004087534873916139 0.6333333333333333 0.003922926276315424
15602 0.5023953318595886 0.7541341185569763 0.5661962628364563 0.6345245838165283 6.851998243302591 0.004173418624221664 0.6342105263157894 0.014661854956532274
16002 0.5024431347846985 0.7560304999351501 0.5667295455932617 0.634650468826294 7.027667984189724 0.004258363045008998 0.6328947368421052 0.003983750465917789
16402 0.5025036334991455 0.756980836391449 0.5670101642608643 0.6342213153839111 7.203337725076856 0.004346851275777793 0.6342105263157896 0.008549819600709607
16802 0.5025396347045898 0.7597905397415161 0.567252516746521 0.6355798840522766 7.379007465963988 0.004448277980044435 0.6390350877192982 0.006687697667533723
17202 0.5025777220726013 0.7596791386604309 0.5669978857040405 0.6331216096878052 7.55467720685112 0.004526186999250109 0.631578947368421 0.00620269106303987
17602 0.5026127099990845 0.7602545022964478 0.5675729513168335 0.631821870803833 7.730346947738252 0.004607768967584363 0.6307017543859649 0.007371814172794546
18002 0.5026397109031677 0.7606932520866394 0.5688864588737488 0.6310185194015503 7.906016688625384 0.004693249406500262 0.6399122807017543 0.00868930384042061
18402 0.502708375453949 0.7607868909835815 0.5686590671539307 0.6296324729919434 8.081686429512516 0.004782868379891056 0.6355263157894736 0.005000769408329575
18802 0.5027719140052795 0.7606637477874756 0.5692346096038818 0.6280012130737305 8.257356170399648 0.004842294488355263 0.6337719298245614 0.008633780563609455
19202 0.5028183460235596 0.7608582973480225 0.5710763931274414 0.6270453333854675 8.43302591128678 0.004915331985853509 0.6276315789473684 0.0047542726729558685
19602 0.5028607845306396 0.7609427571296692 0.5720692873001099 0.6258976459503174 8.608695652173912 0.0049974760222110046 0.6293859649122806 0.005802086208474977
20002 0.5028998851776123 0.7602239847183228 0.5725346207618713 0.6238597631454468 8.784365393061044 0.0050789185016657185 0.6320175438596491 0.009483222943175305
20402 0.5029337406158447 0.7595333456993103 0.5722389221191406 0.6219689249992371 8.960035133948178 0.005164859311885404 0.6385964912280702 0.008408021716088086
20802 0.5029678344726562 0.7591577768325806 0.5731713175773621 0.6204396486282349 9.13570487483531 0.005244987988115193 0.6342105263157896 0.008961761728816912
21202 0.5029969215393066 0.758890688419342 0.5739739537239075 0.619189977645874 9.311374615722443 0.005319100895832727 0.6372807017543859 0.006317921180213989
21602 0.5030285120010376 0.7580779790878296 0.5749351978302002 0.6170503497123718 9.487044356609575 0.005387024358567045 0.6368421052631579 0.00480458383776463
22002 0.5030493140220642 0.7562040090560913 0.5753280520439148 0.6140117645263672 9.662714097496707 0.005459477486168927 0.637719298245614 0.010676018811086017
22402 0.5030726790428162 0.7549326419830322 0.576953113079071 0.6115577816963196 9.83838383838384 0.005525652277080802 0.6228070175438597 0.00743676533237418
22802 0.5031195282936096 0.7529163956642151 0.5762041807174683 0.6082974672317505 10.014053579270971 0.005596486500151435 0.6342105263157893 0.011850224636935367
23202 0.5032117962837219 0.7513145208358765 0.5769079923629761 0.6060104370117188 10.189723320158103 0.00567215889672329 0.6381578947368421 0.008205389006083223
23602 0.5032466053962708 0.7494280338287354 0.5784587860107422 0.6034865379333496 10.365393061045236 0.005724569662836866 0.6324561403508772 0.007691086805592194
24002 0.5032938122749329 0.7467710971832275 0.5790589451789856 0.6005309820175171 10.541062801932368 0.005798719073055356 0.6434210526315789 0.007845852552630865
24402 0.5033512711524963 0.7442013025283813 0.5792456865310669 0.5980092883110046 10.7167325428195 0.005883782634233285 0.6359649122807018 0.007273299978849567
24802 0.5034077763557434 0.7409080266952515 0.5789650678634644 0.5950928330421448 10.892402283706632 0.005945147017862288 0.6399122807017543 0.007339123039772573
25202 0.5034487843513489 0.7378779649734497 0.579511284828186 0.5918394923210144 11.068072024593764 0.005993982709207882 0.6390350877192983 0.006317921180213985
25602 0.5034723281860352 0.7348644137382507 0.5799036026000977 0.5889521241188049 11.243741765480896 0.006065430457927917 0.6394736842105263 0.007845852552630865
26002 0.5035355687141418 0.7322513461112976 0.5805248022079468 0.5865421295166016 11.419411506368029 0.006124371711347588 0.6412280701754386 0.005925112318467668
26402 0.5035549402236938 0.7281266450881958 0.5797538757324219 0.5818045735359192 11.59508124725516 0.006218585567379395 0.6394736842105263 0.0025003847041647938
26802 0.503630518913269 0.7255428433418274 0.5810794830322266 0.5799412131309509 11.770750988142293 0.006276194717992741 0.6421052631578947 0.0056763943445371804
27202 0.5036910176277161 0.7225203514099121 0.5810266137123108 0.5773916840553284 11.946420729029425 0.0063452741680021085 0.6442982456140351 0.004218285978436677
27602 0.5037209391593933 0.7191507816314697 0.5827730298042297 0.5745836496353149 12.122090469916557 0.006413774674396719 0.6447368421052632 0.005802086208474966
28002 0.5037779808044434 0.7163773775100708 0.5819222927093506 0.5726890563964844 12.29776021080369 0.0064941932144238716 0.6500000000000001 0.005048624751412847
28402 0.5038061738014221 0.7128371000289917 0.5814552903175354 0.5692528486251831 12.473429951690822 0.006574290501143244 0.6469298245614036 0.011182060336826312
28802 0.503833532333374 0.708978533744812 0.580010175704956 0.5655875205993652 12.649099692577954 0.006634919552579469 0.6473684210526316 0.012444088560623777
29202 0.5038573741912842 0.7053626179695129 0.5793470740318298 0.5622931718826294 12.824769433465086 0.006714168454306545 0.6508771929824562 0.009733482904022862
29602 0.5038798451423645 0.7016417384147644 0.5792844891548157 0.5588370561599731 13.000439174352218 0.0067801035728273645 0.6403508771929824 0.010743376064838482
30002 0.5039209127426147 0.6982201337814331 0.5783159732818604 0.5563355684280396 13.17610891523935 0.006845486227571689 0.637280701754386 0.009121330852230445
30402 0.5039652585983276 0.695085883140564 0.5783224105834961 0.5541783571243286 13.351778656126482 0.006923518373444588 0.6473684210526316 0.00896176172881691
30802 0.503999650478363 0.6920979022979736 0.578893780708313 0.551590085029602 13.527448397013615 0.006987908074139613 0.6434210526315789 0.012463396700335807
31202 0.5040314793586731 0.6888020038604736 0.5790250897407532 0.5491440892219543 13.703118137900747 0.007051758396930693 0.650438596491228 0.00843657195687341
31602 0.5040392279624939 0.6847034692764282 0.5784316062927246 0.5453290939331055 13.878787878787879 0.00713537386089611 0.6482456140350876 0.007845852552630865
32002 0.5040686726570129 0.6810199618339539 0.5789583325386047 0.5419190526008606 14.054457619675011 0.007198299867829479 0.6399122807017543 0.018308448653282273
32402 0.5040974020957947 0.6769334673881531 0.5776287913322449 0.5373764038085938 14.230127360562143 0.007288272992857034 0.6521929824561404 0.0089885533034733
32802 0.5041118264198303 0.6733126044273376 0.5772454738616943 0.5342084169387817 14.405797101449275 0.007350331282536678 0.6478070175438597 0.008853784753590506
33202 0.5041579604148865 0.6694777607917786 0.5761507749557495 0.5306248068809509 14.581466842336408 0.007439964003499261 0.6517543859649122 0.007173432997279026
33602 0.5041717886924744 0.6658532023429871 0.5756360292434692 0.5274639129638672 14.75713658322354 0.0075224731703232815 0.6526315789473685 0.005048624751412902
34002 0.5041824579238892 0.6628434062004089 0.5743345618247986 0.5246124267578125 14.932806324110672 0.0076120210921174995 0.6399122807017543 0.007501154112494334
34402 0.5042366981506348 0.6596709489822388 0.5737711191177368 0.5217376351356506 15.108476064997804 0.00769428620633355 0.6464912280701756 0.00796750093183553
34802 0.5042701363563538 0.656226634979248 0.574329137802124 0.5185195803642273 15.284145805884936 0.007754383760223278 0.6399122807017544 0.009483222943175315
35202 0.5042921900749207 0.6532015204429626 0.5750772953033447 0.5157812237739563 15.459815546772068 0.007828720877478584 0.6526315789473685 0.008436571956873378
